Indice,Fecha,ID_aerolinea,Matricula,Num_vuelo,ID_Origgen_Seq,Origen,ID_Destino_Seq,Destino,Hora_salida,Retraso_Salida,Hora_llegada,Retraso_llegada,Retraso_Clima
2349,08/01/2018,19790,N706TW,1162,1289208,LAX,1247805,JFK,2127,2,550,-10,4.030194512
2350,08/01/2018,19790,N37700,1163,1486903,SLC,1129202,DEN,1126,1,1255,2,4.030194512
2351,08/01/2018,19790,N361NB,1164,1129806,DFW,1143302,DTW,715,0,1049,-13,4.030194512
2352,08/01/2018,19790,N359NW,1165,1348702,MSP,1489302,SMF,1953,-2,2137,-10,4.030194512
2353,08/01/2018,19790,N693DL,1166,1039707,ATL,1320402,MCO,1959,4,2140,7,4.030194512
2354,08/01/2018,19790,N358NW,1167,1072102,BOS,1320402,MCO,1209,-6,1520,-5,4.030194512
2355,08/01/2018,19790,N695DL,1169,1474703,SEA,1039707,ATL,1511,-4,2253,-2,4.030194512
2356,08/01/2018,19790,N3748Y,1170,1289208,LAX,1106606,CMH,2257,32,616,24,0
2357,08/01/2018,19790,N321US,1171,1039707,ATL,1129806,DFW,1238,-3,1342,-13,4.030194512
2358,08/01/2018,19790,N321US,1171,1129806,DFW,1039707,ATL,1440,0,1737,-18,4.030194512
2359,08/01/2018,19790,N595NW,1172,1039707,ATL,1289208,LAX,950,-1,1124,-11,4.030194512
2360,08/01/2018,19790,N932DL,1173,1039707,ATL,1069302,BNA,1925,19,2003,44,0
2361,08/01/2018,19790,N3736C,1174,1129202,DEN,1039707,ATL,722,-3,1206,-11,4.030194512
2362,08/01/2018,19790,N929DN,1175,1129202,DEN,1348702,MSP,902,-3,1156,-3,4.030194512
2363,08/01/2018,19790,N929DN,1175,1348702,MSP,1129202,DEN,654,-5,755,-14,4.030194512
2364,08/01/2018,19790,N978DL,1176,1039707,ATL,1079206,BUF,1624,5,1830,5,4.030194512
2365,08/01/2018,19790,N978DL,1176,1079206,BUF,1039707,ATL,1916,11,2133,21,0
2366,08/01/2018,19790,N939DL,1177,1039707,ATL,1449202,RDU,1021,9,1142,0,4.030194512
2367,08/01/2018,19790,N939DL,1177,1449202,RDU,1039707,ATL,1220,-5,1338,-15,4.030194512
2368,08/01/2018,19790,N932DL,1178,1039707,ATL,1452401,RIC,1437,46,1559,30,16
2369,08/01/2018,19790,N932DL,1178,1452401,RIC,1039707,ATL,1636,26,1822,28,0
2370,08/01/2018,19790,N894DN,1179,1501606,STL,1039707,ATL,556,-4,832,0,4.030194512
2371,08/01/2018,19790,N921DN,1180,1119302,CVG,1129202,DEN,750,-10,836,-19,4.030194512
2372,08/01/2018,19790,N949AT,1181,1477104,SFO,1474703,SEA,1214,-6,1433,-6,4.030194512
2373,08/01/2018,19790,N935DN,1182,1039707,ATL,1432105,PWM,902,-7,1136,-7,4.030194512
2374,08/01/2018,19790,N935DN,1182,1432105,PWM,1039707,ATL,1229,-6,1528,-3,4.030194512
2375,08/01/2018,19790,N678DL,1183,1393102,ORF,1039707,ATL,702,2,852,4,4.030194512
2376,08/01/2018,19790,N861DN,1184,1402702,PBI,1039707,ATL,741,-4,920,-8,4.030194512
2377,08/01/2018,19790,N892AT,1185,1468305,SAT,1348702,MSP,600,-5,842,-15,4.030194512
2378,08/01/2018,19790,N966AT,1186,1039707,ATL,1125903,DAL,825,10,928,5,4.030194512
2379,08/01/2018,19790,N966AT,1186,1125903,DAL,1039707,ATL,1004,6,1301,-1,4.030194512
2380,08/01/2018,19790,N316NB,1187,1348702,MSP,1127805,DCA,1738,-3,2132,20,0
2381,08/01/2018,19790,N341NW,1188,1039707,ATL,1084905,BZN,1125,24,1315,10,4.030194512
2382,08/01/2018,19790,N341NW,1188,1084905,BZN,1039707,ATL,1406,6,1955,2,4.030194512
2383,08/01/2018,19790,N891DN,1189,1082106,BWI,1486903,SLC,1658,3,1917,-28,4.030194512
2384,08/01/2018,19790,N891DN,1189,1486903,SLC,1082106,BWI,947,0,1550,-10,4.030194512
2385,08/01/2018,19790,N963AT,1190,1247805,JFK,1143302,DTW,902,-8,1106,-16,4.030194512
2386,08/01/2018,19790,N955AT,1191,1129202,DEN,1474703,SEA,1750,5,1938,-8,4.030194512
2387,08/01/2018,19790,N3742C,1192,1449202,RDU,1289208,LAX,708,-1,912,-13,4.030194512
2388,08/01/2018,19790,N942DL,1193,1039707,ATL,1106606,CMH,1801,19,1928,9,4.030194512
2389,08/01/2018,19790,N942DL,1193,1106606,CMH,1039707,ATL,2002,3,2143,4,4.030194512
2390,08/01/2018,19790,N351NW,1194,1405702,PDX,1486903,SLC,1719,44,1954,32,0
2391,08/01/2018,19790,N351NW,1194,1486903,SLC,1405702,PDX,1500,0,1558,8,4.030194512
2392,08/01/2018,19790,N326DN,1195,1289208,LAX,1039707,ATL,12,24,725,15,0
2393,08/01/2018,19790,N546US,1196,1289208,LAX,1383002,OGG,832,2,1116,-1,4.030194512
2394,08/01/2018,19790,N935AT,1197,1348702,MSP,1119302,CVG,657,-3,953,-9,4.030194512
2395,08/01/2018,19790,N975DL,1198,1039707,ATL,1452401,RIC,1816,37,1943,25,20
2396,08/01/2018,19790,N975DL,1198,1452401,RIC,1039707,ATL,2020,22,2223,38,0
2397,08/01/2018,19790,N897DN,1199,1039707,ATL,1501606,STL,1630,18,1724,26,18
2398,08/01/2018,19790,N897DN,1199,1501606,STL,1039707,ATL,1814,21,2050,14,4.030194512
2399,08/01/2018,19790,N352DN,1200,1039707,ATL,1072102,BOS,1148,29,1405,16,0
2400,08/01/2018,19790,N957AT,1201,1039707,ATL,1226402,IAD,2320,43,102,37,0
2401,08/01/2018,19790,N968AT,1202,1197705,GRB,1348702,MSP,941,241,1052,236,0
2402,08/01/2018,19790,N302DN,1203,1084905,BZN,1348702,MSP,559,-1,906,-9,4.030194512
2403,08/01/2018,19790,N932DL,1204,1039707,ATL,1059904,BHM,2329,55,2325,55,4
2404,08/01/2018,19790,N961DL,1205,1039707,ATL,1473003,SDF,1844,3,1952,-13,4.030194512
2405,08/01/2018,19790,N946AT,1206,1039707,ATL,1078502,BTV,2003,4,2235,-3,4.030194512
2406,08/01/2018,19790,N364NB,1207,1163703,FAR,1348702,MSP,508,-2,603,-5,4.030194512
2407,08/01/2018,19790,N948DN,1208,1486903,SLC,1119302,CVG,1704,-1,2215,-16,4.030194512
2408,08/01/2018,19790,N882DN,1209,1412202,PIT,1039707,ATL,736,-4,926,5,4.030194512
2409,08/01/2018,19790,N543US,1210,1474703,SEA,1039707,ATL,622,12,1401,2,4.030194512
2410,08/01/2018,19790,N360NB,1211,1483106,SJC,1348702,MSP,625,-5,1157,-12,4.030194512
2411,08/01/2018,19790,N537US,1212,1217305,HNL,1289208,LAX,2102,-3,458,-24,4.030194512
2412,08/01/2018,19790,N583NW,1212,1289208,LAX,1143302,DTW,733,33,1501,38,0
2413,08/01/2018,19790,N968DL,1213,1039707,ATL,1419306,PNS,2249,13,2256,8,4.030194512
2414,08/01/2018,19790,N856DN,1214,1320402,MCO,1486903,SLC,720,-5,954,-12,4.030194512
2415,08/01/2018,19790,N984DL,1215,1161802,EWR,1039707,ATL,755,-5,1019,-4,4.030194512
2416,08/01/2018,19790,N865DN,1216,1288903,LAS,1247805,JFK,1658,10,138,44,0
2417,08/01/2018,19790,N881DN,1217,1143302,DTW,1288903,LAS,2003,-2,2102,-31,4.030194512
2418,08/01/2018,19790,N881DN,1217,1288903,LAS,1143302,DTW,2251,-4,533,-20,4.030194512
2419,08/01/2018,19790,N363NW,1218,1348702,MSP,1405702,PDX,1126,-4,1257,-10,4.030194512
2420,08/01/2018,19790,N543US,1219,1039707,ATL,1289208,LAX,1510,10,1634,-6,4.030194512
2421,08/01/2018,19790,N544US,1219,1289208,LAX,1383002,OGG,1751,-4,2029,-12,4.030194512
2422,08/01/2018,19790,N989DN,1220,1467903,SAN,1289208,LAX,615,0,719,0,4.030194512
2423,08/01/2018,19790,N939AT,1221,1143302,DTW,1410005,PHL,1949,114,2129,98,0
2424,08/01/2018,19790,N955DL,1222,1082106,BWI,1039707,ATL,602,2,759,11,4.030194512
2425,08/01/2018,19790,N952DL,1223,1039707,ATL,1348502,MSN,1713,37,1810,26,0
2426,08/01/2018,19790,N952DL,1223,1348502,MSN,1039707,ATL,1840,10,2142,2,4.030194512
2427,08/01/2018,19790,N3750D,1224,1072102,BOS,1143302,DTW,1943,40,2205,45,0
2428,08/01/2018,19790,N345DN,1225,1486903,SLC,1410702,PHX,2132,49,2209,50,0
2429,08/01/2018,19790,N315NB,1226,1143302,DTW,1393006,ORD,2155,105,2155,82,0
2430,08/01/2018,19790,N975DL,1227,1098002,CHA,1039707,ATL,558,-2,643,-7,4.030194512
2431,08/01/2018,19790,N836DN,1228,1289208,LAX,1474703,SEA,1034,-1,1331,7,4.030194512
2432,08/01/2018,19790,N324DX,1229,1039707,ATL,1402702,PBI,2325,30,107,26,5
2433,08/01/2018,19790,N934AT,1230,1039707,ATL,1226402,IAD,1319,67,1452,52,0
2434,08/01/2018,19790,N934AT,1230,1226402,IAD,1039707,ATL,1538,63,1727,53,0
2435,08/01/2018,19790,N330DX,1231,1084905,BZN,1348702,MSP,1627,-4,1935,-13,4.030194512
2436,08/01/2018,19790,N330DX,1231,1348702,MSP,1084905,BZN,1420,0,1538,5,4.030194512
2437,08/01/2018,19790,N855DN,1232,1129202,DEN,1039707,ATL,824,-1,1306,-14,4.030194512
2438,08/01/2018,19790,N930DN,1233,1082106,BWI,1143302,DTW,1317,5,1437,-8,4.030194512
2439,08/01/2018,19790,N980DL,1234,1419306,PNS,1039707,ATL,555,-5,804,-5,4.030194512
2440,08/01/2018,19790,N894AT,1235,1039707,ATL,1323002,MDT,949,-7,1133,-14,4.030194512
2441,08/01/2018,19790,N894AT,1235,1323002,MDT,1039707,ATL,1224,2,1424,5,4.030194512
2442,08/01/2018,19790,N941DN,1236,1410005,PHL,1348702,MSP,1631,-3,1905,21,0
2443,08/01/2018,19790,N309US,1237,1148102,ECP,1039707,ATL,627,27,825,20,0
2444,08/01/2018,19790,N936AT,1238,1039707,ATL,1323002,MDT,1611,34,1805,30,0
2445,08/01/2018,19790,N936AT,1238,1323002,MDT,1039707,ATL,1842,32,2052,38,0
2446,08/01/2018,19790,N554NW,1239,1348702,MSP,1289208,LAX,845,0,1027,-14,4.030194512
2447,08/01/2018,19790,N803DN,1240,1039707,ATL,1537603,TUS,1024,-5,1055,-12,4.030194512
2448,08/01/2018,19790,N803DN,1240,1537603,TUS,1039707,ATL,1159,-6,1836,-14,4.030194512
2449,08/01/2018,19790,N864DN,1241,1477104,SFO,1486903,SLC,1649,0,1920,-20,4.030194512
2450,08/01/2018,19790,N821DX,1242,1474703,SEA,1039707,ATL,750,5,1526,-12,4.030194512
2451,08/01/2018,19790,N359NB,1243,1129806,DFW,1039707,ATL,1001,16,1311,17,0
2452,08/01/2018,19790,N879DN,1244,1039707,ATL,1143302,DTW,1227,-2,1402,-27,4.030194512
2453,08/01/2018,19790,N971AT,1245,1039707,ATL,1177502,FSD,2025,26,2159,19,0
2454,08/01/2018,19790,N3748Y,1246,1119302,CVG,1289208,LAX,823,2,1006,16,0
2455,08/01/2018,19790,N659DL,1247,1039707,ATL,1393102,ORF,2004,5,2154,11,4.030194512
2456,08/01/2018,19790,N350DN,1248,1039707,ATL,1042302,AUS,1552,13,1737,45,0
2457,08/01/2018,19790,N350DN,1248,1042302,AUS,1039707,ATL,1841,51,2145,33,0
2458,08/01/2018,19790,N914DN,1249,1432105,PWM,1039707,ATL,626,-1,916,1,4.030194512
2459,08/01/2018,19790,N916DL,1250,1039707,ATL,1319801,MCI,1243,28,1341,17,5
2460,08/01/2018,19790,N916DL,1250,1319801,MCI,1039707,ATL,1423,19,1716,6,4.030194512
2461,08/01/2018,19790,N673DL,1251,1490803,SNA,1039707,ATL,712,27,1424,8,4.030194512
2462,08/01/2018,19790,N550NW,1252,1393102,ORF,1039707,ATL,1113,178,1308,189,0
2463,08/01/2018,19790,N705TW,1253,1072102,BOS,1289208,LAX,732,-3,1057,2,4.030194512
2464,08/01/2018,19790,N876DN,1254,1289208,LAX,1039707,ATL,114,-1,837,-11,4.030194512
2465,08/01/2018,19790,N319DN,1255,1143302,DTW,1039707,ATL,1641,9,1838,6,4.030194512
2466,08/01/2018,19790,N924DL,1256,1197302,GPT,1039707,ATL,601,1,808,-9,4.030194512
2467,08/01/2018,19790,N354DN,1257,1169706,FLL,1486903,SLC,709,-1,1005,1,4.030194512
2468,08/01/2018,19790,N962DL,1258,1039707,ATL,1245102,JAX,1016,24,1121,16,0
2469,08/01/2018,19790,N962DL,1258,1245102,JAX,1039707,ATL,1201,16,1312,10,4.030194512
2470,08/01/2018,19790,N916DL,1259,1039707,ATL,1385103,OKC,2206,12,2316,11,4.030194512
2471,08/01/2018,19790,N387DA,1260,1188402,GEG,1486903,SLC,601,-4,827,-16,4.030194512
2472,08/01/2018,19790,N6716C,1261,1474703,SEA,1039707,ATL,1115,20,1855,6,4.030194512
2473,08/01/2018,19790,N582NW,1262,1348702,MSP,1289208,LAX,1251,2,1434,-11,4.030194512
2474,08/01/2018,19790,N312US,1263,1430705,PVD,1039707,ATL,600,0,848,11,4.030194512
2475,08/01/2018,19790,N329DN,1264,1486903,SLC,1247805,JFK,2328,-5,558,-2,4.030194512
2476,08/01/2018,19790,N997DL,1265,1039707,ATL,1468502,SAV,1345,28,1449,30,0
2477,08/01/2018,19790,N997DL,1265,1468502,SAV,1039707,ATL,1532,33,1652,36,0
2479,08/01/2018,19790,N967AT,1267,1530402,TPA,1247805,JFK,2005,37,2243,16,0
2480,08/01/2018,19790,N3737C,1268,1289208,LAX,1069302,BNA,1718,13,2308,-3,4.030194512
2481,08/01/2018,19790,N670DN,1269,1289208,LAX,1143302,DTW,935,0,1654,-3,4.030194512
2482,08/01/2018,19790,N660DL,1270,1039707,ATL,1419306,PNS,1500,5,1504,0,4.030194512
2483,08/01/2018,19790,N660DL,1270,1419306,PNS,1039707,ATL,1556,-3,1818,-5,4.030194512
2484,08/01/2018,19790,N962DL,1271,1039707,ATL,1082106,BWI,1417,16,1604,8,4.030194512
2485,08/01/2018,19790,N962DL,1271,1082106,BWI,1039707,ATL,1651,15,1853,14,4.030194512
2486,08/01/2018,19790,N920AT,1272,1393006,ORD,1348702,MSP,1035,-4,1156,-16,4.030194512
2487,08/01/2018,19790,N667DN,1273,1039707,ATL,1245102,JAX,2207,43,2314,35,0
2488,08/01/2018,19790,N804DN,1274,1330303,MIA,1247805,JFK,1211,-4,1457,-29,4.030194512
2489,08/01/2018,19790,N332DN,1275,1467903,SAN,1143302,DTW,1339,9,2120,24,0
2490,08/01/2018,19790,N965DL,1276,1039707,ATL,1106606,CMH,1010,3,1130,-15,4.030194512
2491,08/01/2018,19790,N965DL,1276,1106606,CMH,1039707,ATL,1218,-7,1356,-6,4.030194512
2492,08/01/2018,19790,N936DN,1277,1412202,PIT,1143302,DTW,634,-6,740,-10,4.030194512
2493,08/01/2018,19790,N943DN,1278,1334207,MKE,1348702,MSP,1956,11,2114,7,4.030194512
2494,08/01/2018,19790,N943DN,1278,1348702,MSP,1334207,MKE,1737,-3,1925,29,0
2495,08/01/2018,19790,N945DN,1279,1143302,DTW,1052906,BDL,2154,-1,2331,-7,4.030194512
2496,08/01/2018,19790,N909DE,1281,1039707,ATL,1324402,MEM,1542,30,1633,59,20
2497,08/01/2018,19790,N909DE,1281,1324402,MEM,1039707,ATL,1718,63,2000,69,0
2498,08/01/2018,19790,N334NW,1282,1330303,MIA,1247805,JFK,2227,155,140,145,0
2499,08/01/2018,19790,N176DZ,1283,1289208,LAX,1217305,HNL,823,-2,1116,-4,4.030194512
2500,08/01/2018,19790,N198DN,1284,1217305,HNL,1289208,LAX,1055,-10,1933,-6,4.030194512
2501,08/01/2018,19790,N935AT,1285,1119302,CVG,1463502,RSW,1039,-4,1301,-4,4.030194512
2502,08/01/2018,19790,N935AT,1285,1463502,RSW,1119302,CVG,1341,-5,1553,-16,4.030194512
2503,08/01/2018,19790,N356NW,1286,1039707,ATL,1295304,LGA,1027,-3,1230,-11,4.030194512
2504,08/01/2018,19790,N929AT,1287,1069302,BNA,1143302,DTW,1643,3,1917,-8,4.030194512
2505,08/01/2018,19790,N929AT,1287,1143302,DTW,1069302,BNA,1528,-2,1603,-2,4.030194512
2506,08/01/2018,19790,N346DN,1289,1320402,MCO,1039707,ATL,700,0,826,-4,4.030194512
2507,08/01/2018,19790,N6707A,1290,1039707,ATL,1143302,DTW,2228,-2,6,-25,4.030194512
2508,08/01/2018,19790,N350NA,1291,1039707,ATL,1245102,JAX,54,72,153,63,19
2509,08/01/2018,19790,N337NB,1292,1474703,SEA,1334207,MKE,2032,188,202,167,0
2510,08/01/2018,19790,N347DN,1293,1039707,ATL,1349505,MSY,1517,12,1541,1,4.030194512
2511,08/01/2018,19790,N347DN,1293,1349505,MSY,1039707,ATL,1638,0,1930,15,0
2512,08/01/2018,19790,N942DL,1294,1039707,ATL,1449202,RDU,854,-1,1007,-13,4.030194512
2513,08/01/2018,19790,N942DL,1294,1449202,RDU,1039707,ATL,1121,21,1257,32,0
2514,08/01/2018,19790,N980DL,1295,1039707,ATL,1412202,PIT,853,-3,1023,-19,4.030194512
2515,08/01/2018,19790,N980DL,1295,1412202,PIT,1039707,ATL,1114,-8,1256,-9,4.030194512
2516,08/01/2018,19790,N980AT,1296,1319801,MCI,1143302,DTW,615,-5,903,-12,4.030194512
2517,08/01/2018,19790,N924DL,1297,1039707,ATL,1498603,SRQ,1505,-5,1642,-4,4.030194512
2518,08/01/2018,19790,N924DL,1297,1498603,SRQ,1039707,ATL,1726,0,1902,-6,4.030194512
2519,08/01/2018,19790,N587NW,1298,1289208,LAX,1275804,KOA,1708,-2,1939,-11,4.030194512
2520,08/01/2018,19790,N544US,1298,1348702,MSP,1289208,LAX,1434,-1,1615,-15,4.030194512
2521,08/01/2018,19790,N832DN,1299,1348702,MSP,1082106,BWI,1735,-3,36,,4.030194512
2522,08/01/2018,19790,N899DN,1301,1082106,BWI,1348702,MSP,857,-3,1017,-25,4.030194512
2523,08/01/2018,19790,N994AT,1302,1039707,ATL,1473003,SDF,1023,-12,1137,-20,4.030194512
2524,08/01/2018,19790,N994AT,1302,1473003,SDF,1039707,ATL,1227,-8,1411,2,4.030194512
2525,08/01/2018,19790,N319US,1303,1330303,MIA,1247805,JFK,701,-4,941,-22,4.030194512
2526,08/01/2018,19790,N955AT,1305,1288903,LAS,1289208,LAX,1128,-6,1242,-18,4.030194512
2527,08/01/2018,19790,N955AT,1305,1289208,LAX,1288903,LAS,911,-4,1032,-4,4.030194512
2528,08/01/2018,19790,N813DN,1306,1143302,DTW,1039707,ATL,854,-6,1101,3,4.030194512
2529,08/01/2018,19790,N969DL,1307,1039707,ATL,1452401,RIC,1604,33,1741,26,0
2530,08/01/2018,19790,N969DL,1307,1452401,RIC,1039707,ATL,1821,26,2036,47,0
2531,08/01/2018,19790,N337DN,1308,1042302,AUS,1039707,ATL,906,56,1213,51,0
2532,08/01/2018,19790,N342DN,1309,1039707,ATL,1042302,AUS,2039,0,2157,-3,4.030194512
2533,08/01/2018,19790,N934AT,1310,1039707,ATL,1161802,EWR,700,5,859,-1,4.030194512
2534,08/01/2018,19790,N944AT,1311,1039707,ATL,1199502,GSO,1027,-2,1140,-2,4.030194512
2535,08/01/2018,19790,N944AT,1311,1199502,GSO,1039707,ATL,1220,0,1335,-5,4.030194512
2536,08/01/2018,19790,N377DA,1312,1530402,TPA,1289208,LAX,714,7,921,16,0
2537,08/01/2018,19790,N391DA,1314,1289208,LAX,1119302,CVG,2302,7,605,-2,4.030194512
2538,08/01/2018,19790,N377NW,1315,1072102,BOS,1320402,MCO,706,-4,1017,2,4.030194512
2539,08/01/2018,19790,N382DA,1316,1289208,LAX,1324402,MEM,1807,7,1,12,4.030194512
2540,08/01/2018,19790,N973DL,1317,1039707,ATL,1245102,JAX,1050,-8,1154,-13,4.030194512
2541,08/01/2018,19790,N973DL,1317,1245102,JAX,1039707,ATL,1243,-4,1406,2,4.030194512
2542,08/01/2018,19790,N936DN,1318,1129202,DEN,1348702,MSP,1750,-5,2044,-22,4.030194512
2543,08/01/2018,19790,N900DU,1319,1143302,DTW,1129202,DEN,852,-3,946,-22,4.030194512
2544,08/01/2018,19790,N302DQ,1320,1039707,ATL,1468502,SAV,2338,6,38,-2,4.030194512
2545,08/01/2018,19790,N962DN,1321,1348702,MSP,1071302,BOI,1946,6,2137,-12,4.030194512
2546,08/01/2018,19790,N660DL,1322,1039707,ATL,1169706,FLL,1923,3,2119,2,4.030194512
2547,08/01/2018,19790,N3771K,1323,1483106,SJC,1486903,SLC,1304,-6,1552,-6,4.030194512
2548,08/01/2018,19790,N3771K,1323,1486903,SLC,1483106,SJC,1109,-6,1200,-13,4.030194512
2549,08/01/2018,19790,N995DL,1324,1069302,BNA,1039707,ATL,640,-5,914,11,4.030194512
2550,08/01/2018,19790,N3754A,1325,1349505,MSY,1289208,LAX,1901,11,2053,4,4.030194512
2551,08/01/2018,19790,N942AT,1326,1069302,BNA,1348702,MSP,1446,22,1717,33,0
2552,08/01/2018,19790,N398DA,1327,1106606,CMH,1289208,LAX,714,14,852,9,4.030194512
2553,08/01/2018,19790,N887DN,1328,1029906,ANC,1474703,SEA,1835,-9,2248,-22,4.030194512
2554,08/01/2018,19790,N887DN,1328,1474703,SEA,1029906,ANC,1518,3,1735,-14,4.030194512
2555,08/01/2018,19790,N907DL,1329,1039707,ATL,1324402,MEM,2314,13,2331,6,4.030194512
2556,08/01/2018,19790,N333DX,1330,1039707,ATL,1289208,LAX,1121,7,1313,23,0
2557,08/01/2018,19790,N318NB,1331,1199603,GSP,1143302,DTW,553,-7,735,-10,4.030194512
2558,08/01/2018,19790,N543US,1332,1289208,LAX,1348702,MSP,1829,54,11,66,0
2559,08/01/2018,19790,N863DN,1333,1129202,DEN,1039707,ATL,617,2,1102,-4,4.030194512
2560,08/01/2018,19790,N922DL,1334,1039707,ATL,1452401,RIC,741,5,901,-8,4.030194512
2561,08/01/2018,19790,N922DL,1334,1452401,RIC,1039707,ATL,952,3,1132,4,4.030194512
2562,08/01/2018,19790,N593NW,1335,1289208,LAX,1348702,MSP,723,3,1248,0,4.030194512
2563,08/01/2018,19790,N843DN,1336,1319801,MCI,1348702,MSP,629,-6,748,-17,4.030194512
2564,08/01/2018,19790,N324DX,1337,1072102,BOS,1143302,DTW,853,3,1059,-2,4.030194512
2565,08/01/2018,19790,N3766,1338,1072102,BOS,1289208,LAX,1641,131,1951,121,0
2566,08/01/2018,19790,N991DL,1339,1082106,BWI,1039707,ATL,711,11,907,5,4.030194512
2567,08/01/2018,19790,N339NW,1340,1129806,DFW,1039707,ATL,800,0,1058,-8,4.030194512
2568,08/01/2018,19790,N894AT,1341,1039707,ATL,1199603,GSP,1533,28,1642,36,28
2569,08/01/2018,19790,N894AT,1341,1199603,GSP,1039707,ATL,1722,41,1823,42,0
2570,08/01/2018,19790,N984DL,1342,1039707,ATL,1233904,IND,1108,14,1230,6,4.030194512
2571,08/01/2018,19790,N984DL,1342,1233904,IND,1039707,ATL,1450,105,1614,90,0
2572,08/01/2018,19790,N387DA,1343,1486903,SLC,1457002,RNO,2217,7,2247,12,4.030194512
2573,08/01/2018,19790,N538US,1344,1289208,LAX,1348702,MSP,46,11,609,-3,4.030194512
2574,08/01/2018,19790,N864DN,1345,1537603,TUS,1039707,ATL,604,-6,1225,-18,4.030194512
2575,08/01/2018,19790,N370NB,1346,1486903,SLC,1042302,AUS,2017,2,1,-3,4.030194512
2576,08/01/2018,19790,N671DN,1347,1289208,LAX,1348702,MSP,1318,-2,1851,-12,4.030194512
2577,08/01/2018,19790,N857DZ,1348,1082106,BWI,1348702,MSP,630,3,758,-11,4.030194512
2578,08/01/2018,19790,N961AT,1349,1105703,CLT,1039707,ATL,2122,98,2235,81,8
2579,08/01/2018,19790,N983DL,1350,1039707,ATL,1099402,CHS,925,-3,1022,-18,4.030194512
2580,08/01/2018,19790,N983DL,1350,1099402,CHS,1039707,ATL,1115,-5,1226,-9,4.030194512
2581,08/01/2018,19790,N944AT,1351,1177502,FSD,1039707,ATL,609,-1,928,-8,4.030194512
2582,08/01/2018,19790,N6705Y,1352,1320402,MCO,1039707,ATL,1423,-2,1558,-10,4.030194512
2583,08/01/2018,19790,N960DL,1353,1039707,ATL,1419306,PNS,1428,119,1426,106,0
2584,08/01/2018,19790,N960DL,1353,1419306,PNS,1039707,ATL,1510,110,1729,108,0
2585,08/01/2018,19790,N309DN,1354,1289208,LAX,1039707,ATL,2303,38,614,31,0
2586,08/01/2018,19790,N546US,1354,1383002,OGG,1289208,LAX,1244,-1,2044,-23,4.030194512
2587,08/01/2018,19790,N805DN,1355,1486903,SLC,1474703,SEA,2219,-1,2319,-8,4.030194512
2588,08/01/2018,19790,N594NW,1356,1320402,MCO,1289208,LAX,705,5,910,5,4.030194512
2589,08/01/2018,19790,N352DN,1357,1348702,MSP,1143302,DTW,1908,77,2202,91,0
2590,08/01/2018,19790,N6714Q,1358,1289208,LAX,1348702,MSP,1119,-1,1705,4,4.030194512
2591,08/01/2018,19790,N3730B,1359,1474703,SEA,1288903,LAS,1532,7,1825,33,0
2592,08/01/2018,19790,N952DL,1360,1039707,ATL,1059904,BHM,1330,20,1318,22,1
2593,08/01/2018,19790,N952DL,1360,1059904,BHM,1039707,ATL,1407,31,1620,35,0
2594,08/01/2018,19790,N824DN,1361,1082106,BWI,1348702,MSP,1712,1,1900,5,4.030194512
2595,08/01/2018,19790,N824DN,1361,1348702,MSP,1082106,BWI,1251,6,1621,5,4.030194512
2596,08/01/2018,19790,N327NB,1363,1348702,MSP,1538005,TVC,850,0,1107,-7,4.030194512
2597,08/01/2018,19790,N327NB,1363,1538005,TVC,1348702,MSP,1149,-1,1200,-15,4.030194512
2598,08/01/2018,19790,N990DL,1364,1039707,ATL,1319801,MCI,1557,26,1737,56,18
2599,08/01/2018,19790,N352DN,1366,1072102,BOS,1348702,MSP,1516,29,1751,58,0
2600,08/01/2018,19790,N955DL,1367,1039707,ATL,1198603,GRR,853,20,1032,3,4.030194512
2601,08/01/2018,19790,N955DL,1367,1198603,GRR,1039707,ATL,1122,13,1327,22,0
2602,08/01/2018,19790,N365NW,1368,1127805,DCA,1348702,MSP,611,-4,727,-24,4.030194512
2603,08/01/2018,19790,N961DL,1369,1198603,GRR,1039707,ATL,1015,135,1221,143,0
2604,08/01/2018,19790,N825MH,1370,1247805,JFK,1289208,LAX,1842,22,2141,-9,4.030194512
2605,08/01/2018,19790,N959AT,1371,1039707,ATL,1161802,EWR,1234,43,1449,50,0
2606,08/01/2018,19790,N859DN,1372,1474703,SEA,1039707,ATL,246,151,1013,135,0
2607,08/01/2018,19790,N37700,1373,1486903,SLC,1233904,IND,1718,-2,2225,-9,4.030194512
2608,08/01/2018,19790,N689DL,1374,1245102,JAX,1039707,ATL,729,-1,840,-8,4.030194512
2609,08/01/2018,19790,N355NW,1375,1129806,DFW,1039707,ATL,1341,11,1652,11,4.030194512
2610,08/01/2018,19790,N944DN,1376,1079206,BUF,1348702,MSP,1733,-1,1847,-2,4.030194512
2611,08/01/2018,19790,N901DA,1377,1039707,ATL,1410005,PHL,1658,36,1842,2,4.030194512
2612,08/01/2018,19790,N903DE,1378,1039707,ATL,1393102,ORF,1618,9,1758,9,4.030194512
2613,08/01/2018,19790,N903DE,1378,1393102,ORF,1039707,ATL,1839,9,2025,4,4.030194512
2614,08/01/2018,19790,N938DL,1379,1039707,ATL,1059904,BHM,1026,0,1011,-8,4.030194512
2615,08/01/2018,19790,N938DL,1379,1059904,BHM,1039707,ATL,1056,-4,1256,-9,4.030194512
